customer_tweet_id,customer_message,previous_context,human_label_status,expected_intent,predicted_intent,intent_confidence,expected_escalation,predicted_escalation,escalation_reason,generated_reply,retrieved_case_count,grounding_score,historical_reply_similarity,reply_has_dm_request,reply_asks_device,reply_asks_os,reply_contains_troubleshooting,reply_has_unsupported_promise,reply_length_score
433060,@AppleSupport iPhone 6+,@AppleSupport When I’m at my home screen bro I can’t see my signal bars or battery percentage,PROPOSED,hardware_repair,battery_power,0.44367182242220965,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3577,0.11955245250799083,True,True,False,True,False,1.0
1862307,"@AppleSupport iOS 11.0.3. has literally made my 7S nothing more than an expensive paperweight. I cannot make/receive phone calls without resetting factory settings between every call, my apps freeze my entire phone, my alarms turn off and battery sucks, literally.",,PROPOSED,device_performance,battery_power,0.23929758925472092,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.328,0.1815994372256959,True,False,False,True,False,1.0
2432811,aight @115858 i’m tired of this question mark box bullshit y’all got goin on. fix this rn or i’m switching to samsung,why can’t i️ sleep in peace,PROPOSED,settings_features,other_unclear,0.5068312965065627,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3282,0.18176995937138057,True,False,False,True,False,1.0
1216370,@AppleSupport a few mnth old iphne7+ wth disfuctnl imsgs n fcetme due 2 old numbr stuk at verfn. No forum or techsuprt could hlp. Any sgsnt?,,PROPOSED,messaging_calls,messaging_calls,0.16910871400556335,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3957,0.1780524096432083,True,False,True,True,False,1.0
762533,Yo @115858 your latest update is killing my battery... was working great with previous IOS,,PROPOSED,battery_power,battery_power,0.7685301852570418,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3462,0.10183653022221978,True,False,True,True,False,1.0
1793215,When your #iPhone does the battery drain trick after an update. Wtf #Apple? @AppleSupport,,PROPOSED,battery_power,battery_power,0.7245265572995635,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4603,0.27738702814991983,True,False,True,True,False,1.0
1164674,Why is it so damn difficult to speak to an @115948  @AppleSupport  on the phone?,,PROPOSED,other_unclear,payments_billing,0.1545818968126018,yes,False,Routine billing/payment question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.316,0.16311541944480357,True,False,False,True,False,1.0
993348,@AppleSupport Before it was working perfectly fine. I tried to turn it off and on again but it wouldn’t even respond to that,@355315 We want to help you with the iPhone. Can you tell us what's happening so we can look into this with you?,PROPOSED,device_performance,apps_media,0.22628135025979254,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3369,0.19523604979934353,True,False,False,True,False,1.0
1748681,(I’m super tired of this terrible iOS update. @115858 come on. How do you miss that typing I is messed up?),I have an essay in this that I️ think is very good. https://t.co/ec317rAEtu,PROPOSED,settings_features,software_update,0.29429032527421045,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2814,0.10978522148849344,True,False,False,True,False,1.0
2118418,@AppleSupport @115858,Ugh Apple needs to fix this freaking “i” problem 😡😡😡😡😡,PROPOSED,other_unclear,other_unclear,0.3638597449735935,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a few more details about what you're seeing so we can investigate.,3,0.3558,0.18843711874782737,False,True,True,True,False,1.0
2953751,@115817 @UPSHelp is worst!No help!They R about to lose @AppleSupport @115858 a loyalcustomer #ups #happyholidays #shipping #poorcustomerservice,,PROPOSED,other_unclear,other_unclear,0.21867639881064427,yes,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2633,0.0820434540886524,True,False,False,True,False,1.0
2081530,Still having battery charge issues @115858 @AppleSupport #sodisappointed,,PROPOSED,battery_power,payments_billing,0.6139870150276255,yes,False,Routine billing/payment question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4486,0.15162422864049707,True,True,True,True,False,1.0
1391211,"@AppleSupport I’ve been waiting 45 mins for someone to pick up, why do you think I’m tweeting you ?",@443574 They can also be reached by phone. You can find your local number here: https://t.co/1OxnSOXiWG,PROPOSED,other_unclear,messaging_calls,0.14919350155836467,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.4721,0.18788180232923712,True,True,True,True,False,1.0
538739,@AppleSupport I am using iphone 7 and bought it this february from atlanta store..latest ios upgrade killed it..!! becomes extremely hot and locks every 30 seconds while in use,,PROPOSED,device_performance,software_update,0.20939504576992474,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2999,0.13834738088060966,True,False,False,True,False,1.0
959334,@AppleSupport Thanks and yea.,@347606 We can help. Are you signed in to your device with the same Apple ID that was used to sign up for Apple Music?,PROPOSED,other_unclear,account_icloud,0.7023338123441727,no,False,Routine account/iCloud question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,3,0.2202,0.1951131611423019,False,False,False,True,False,1.0
426405,@AppleSupport Can’t figure out how to update stickers in iOS 11 and the number keeps growing. Help! https://t.co/ViD9GUq1BO,,PROPOSED,messaging_calls,software_update,0.6702243899452757,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? We can also walk through some troubleshooting steps with you.,3,0.2355,0.11107380128792417,False,False,True,True,False,1.0
2004481,@AppleSupport why did this new update seriously screw up my phone please help!!!!,,PROPOSED,device_performance,software_update,0.5403648087790652,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.3742,0.14487058896419364,True,False,True,True,False,1.0
869447,iOS11 ruined my iPhone @AppleSupport  fix that shit 😡😡😡,,PROPOSED,device_performance,other_unclear,0.3291660124987373,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2799,0.10759286914016232,True,False,False,True,False,1.0
2734138,"Please fix WiFi problem in iOS 11.1.2 every time I turn it on in Control Center, I still have to go into settings, tap into WiFi (not searching), go back to aettings, and go back into WiFi again (now searching but not automatically connect). FIX IT!!! @AppleSupport",,PROPOSED,connectivity_network,connectivity_network,0.8629986105141603,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,3,0.0563,0.08654955508888276,False,False,False,False,False,1.0
29558,@AppleSupport your new iOS slowdown my phone and delayed everything. @116333 you should know by now that some folks works with their phone and you can messe up people work. Test the damn thing before lunch it. Or come up with a big warning “it slow down 6.7,,PROPOSED,device_performance,software_update,0.2963807462596761,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3578,0.2274543860371976,True,False,False,True,False,1.0
1391879,@AppleSupport Yes here tone,@443730 We're glad to help. What happens when you hold down the power button after shutting down your Mac Pro? Do you hear the tone?,PROPOSED,other_unclear,battery_power,0.20284354112191494,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.5356,0.28546859578967865,True,True,True,True,False,1.0
2360344,@AppleSupport Spotify,@681639 Are you listening to music through the Music app or another downloaded app?,PROPOSED,apps_media,apps_media,0.688294472101522,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.2541,0.06790122398848639,True,False,False,True,False,1.0
2377068,Well @AppleSupport I️ guess I️ will just txt like this. 🤷🏽‍♀️,,PROPOSED,settings_features,other_unclear,0.2298068790387294,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3319,0.1876100611598237,True,False,False,True,False,1.0
2025772,@AppleSupport is there an update coming soon to fix the question mark box? It’s so annoying. And my WiFi turning on by itself also.,,PROPOSED,settings_features,connectivity_network,0.34678800337853716,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us the OS version you're using? Please send us a DM with those details so we can take a closer look.,3,0.321,0.06303005235270066,True,False,True,True,False,1.0
2862167,hey @AppleSupport wanna explain to me why my phone just died at 67%? and then when I plugged it in went up to 70%?,,PROPOSED,battery_power,payments_billing,0.15795046267086854,yes,False,Routine billing/payment question appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3924,0.28066904675748605,True,False,False,True,False,1.0
2278431,@115858 the 11.1.1 update did not fix the issue,,PROPOSED,software_update,software_update,0.5686737359033452,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. We can also walk through some troubleshooting steps with you.,3,0.0634,0.0975286980099829,False,False,False,False,False,1.0
857948,Please @AppleSupport I really need to stop saying the celebrity borefests and casual sexism of The Sun in my top or trending stories.,,PROPOSED,apps_media,settings_features,0.13463363820766652,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a few more details about what you're seeing so we can investigate.,3,0.201,0.16567600257724371,False,False,False,True,False,1.0
991784,I cant play music whilst being connected to wifi why @AppleSupport,,PROPOSED,connectivity_network,connectivity_network,0.8974087461903035,no,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your your device model and the OS version you're using? We can also walk through some troubleshooting steps with you.,3,0.3652,0.2029469661351004,False,True,True,True,False,1.0
1831076,"this is the worst @115858 update ever. all of my apps crash, or freeze and then freeze my entire phone. i’ve restarted it 6 times today. https://t.co/gh1wZYzChE",,PROPOSED,device_performance,software_update,0.29626518452878986,yes,False,Issue appears suitable for automated first-line support.,Thanks for reaching out. We'd like to help you get this sorted. Please send us a DM with those details so we can take a closer look.,3,0.3214,0.1713223854649792,True,False,False,True,False,1.0
291415,"@AppleSupport Just reported it! Glad I asked, thanks!",@185385 We'd like to help. That is not a genuine message. You can report the message as outlined here: https://t.co/LNMCdqt6fD,PROPOSED,other_unclear,other_unclear,0.1779236893298616,no,True,The customer's issue is unclear enough that automated handling may be unreliable.,Thanks for reaching out. We'd like to help you get this sorted. Could you send us your device model? Please send us a DM with those details so we can take a closer look.,3,0.3502,0.10796749185756975,True,True,False,True,False,1.0
